Chemical.meshID	Chemical.chebiID
MESH_D009675	CHEBI_28368
MESH_D006033	CHEBI_17201
MESH_C012348	CHEBI_18418
MESH_C043243	CHEBI_27642
MESH_C004954	CHEBI_34791
MESH_D008237	CHEBI_6604
MESH_D013873	CHEBI_26971
MESH_D019259	CHEBI_63577
MESH_C022850	CHEBI_8920
MESH_C040550	CHEBI_48549
MESH_C040076	CHEBI_79080
MESH_D017953	CHEBI_53212
MESH_D000069552	CHEBI_68579
MESH_C534530	CHEBI_85262
MESH_C008221	CHEBI_136001
MESH_C064260	CHEBI_16772
MESH_C026942	CHEBI_53557
MESH_C004984	CHEBI_53154
MESH_D001120	CHEBI_29016
MESH_C003223	CHEBI_28867
MESH_C035288	CHEBI_135266
MESH_C034697	CHEBI_35852
MESH_C437951	CHEBI_73604
MESH_C506188	CHEBI_27963
MESH_D003987	CHEBI_39268
MESH_C024646	CHEBI_17251
MESH_C027527	CHEBI_16692
MESH_D018130	CHEBI_33417
MESH_C021316	CHEBI_55477
MESH_D008741	CHEBI_25255
MESH_D010093	CHEBI_138856
MESH_C555730	CHEBI_4947
MESH_C439395	CHEBI_31995
MESH_C011124	CHEBI_9441
MESH_C057728	CHEBI_5869
MESH_C009105	CHEBI_8613
MESH_D058907	CHEBI_65057
MESH_C539357	CHEBI_85208
MESH_C006955	CHEBI_34619
MESH_C088262	CHEBI_83950
MESH_C079477	CHEBI_29461
MESH_C526485	CHEBI_88836
MESH_C039905	CHEBI_28699
MESH_C022261	CHEBI_71302
MESH_C027578	CHEBI_17495
MESH_D010693	CHEBI_17276
MESH_C008547	CHEBI_6996
MESH_C082361	CHEBI_60554
MESH_D001973	CHEBI_472552
MESH_C576163	CHEBI_68625
MESH_C061116	CHEBI_73771
MESH_C020756	CHEBI_135562
MESH_C000607238	CHEBI_140225
MESH_C534303	CHEBI_85081
MESH_C520469	CHEBI_134689
MESH_C401300	CHEBI_78647
MESH_C443644	CHEBI_34965
MESH_C013869	CHEBI_63415
MESH_C017664	CHEBI_87112
MESH_D005023	CHEBI_28200
MESH_C100573	CHEBI_15545
MESH_C546195	CHEBI_167464
MESH_C097240	CHEBI_34159
MESH_D004220	CHEBI_48343
MESH_C552481	CHEBI_28064
MESH_C433304	CHEBI_148435
MESH_C026597	CHEBI_82648
MESH_C011289	CHEBI_16706
MESH_C000629696	CHEBI_166821
MESH_C011612	CHEBI_34699
MESH_D000480	CHEBI_22339
MESH_C063449	CHEBI_10112
MESH_D065093	CHEBI_35625
MESH_C052034	CHEBI_5009
MESH_C496129	CHEBI_47381
MESH_C454111	CHEBI_38450
MESH_C037860	CHEBI_61443
MESH_D015078	CHEBI_16343
MESH_C508015	CHEBI_115239
MESH_C547856	CHEBI_101279
MESH_D003975	CHEBI_49575
MESH_C067814	CHEBI_28517
MESH_C048339	CHEBI_34607
MESH_C040081	CHEBI_145330
MESH_C009174	CHEBI_45490
MESH_D000376	CHEBI_58145
MESH_D064692	CHEBI_16684
MESH_D003189	CHEBI_75143
MESH_C027917	CHEBI_46020
MESH_C434645	CHEBI_30508
MESH_C003155	CHEBI_135262
MESH_C551892	CHEBI_156496
MESH_C007045	CHEBI_41321
MESH_C025319	CHEBI_53806
MESH_D003540	CHEBI_17755
MESH_C031467	CHEBI_167478
MESH_C006723	CHEBI_41237
MESH_D013407	CHEBI_9321
MESH_C023622	CHEBI_66892
MESH_C108192	CHEBI_101381
MESH_C114535	CHEBI_149521
MESH_C000592253	CHEBI_77856
MESH_D000077542	CHEBI_291902
MESH_C011688	CHEBI_58999
MESH_C009264	CHEBI_34758
MESH_C506317	CHEBI_61686
MESH_C057937	CHEBI_31710
MESH_C059402	CHEBI_7482
MESH_C028491	CHEBI_52683
MESH_D044262	CHEBI_57405
MESH_C029402	CHEBI_53074
MESH_C042584	CHEBI_133340
MESH_D005009	CHEBI_82542
MESH_D008140	CHEBI_52993
MESH_C009093	CHEBI_16415
MESH_D019344	CHEBI_42111
MESH_C049158	CHEBI_36397
MESH_C515501	CHEBI_70718
MESH_D000075	CHEBI_44932
MESH_D008790	CHEBI_6904
MESH_D008733	CHEBI_6843
MESH_C000621572	CHEBI_167600
MESH_C107201	CHEBI_63628
MESH_C027641	CHEBI_135972
MESH_C005045	CHEBI_62624
MESH_C029353	CHEBI_18233
MESH_C059648	CHEBI_80086
MESH_C051045	CHEBI_34123
MESH_C076588	CHEBI_87752
MESH_C000656527	CHEBI_87569
MESH_C031911	CHEBI_90722
MESH_D006241	CHEBI_59174
MESH_D002351	CHEBI_3435
MESH_C002202	CHEBI_80656
MESH_C028106	CHEBI_18204
MESH_D007609	CHEBI_6102
MESH_C009224	CHEBI_34116
MESH_C019403	CHEBI_87516
MESH_C047104	CHEBI_17058
MESH_D011066	CHEBI_84498
MESH_C023731	CHEBI_38478
MESH_C000590786	CHEBI_143117
MESH_C072151	CHEBI_87990
MESH_C055329	CHEBI_69744
MESH_C030935	CHEBI_51348
MESH_C081554	CHEBI_52812
MESH_D000077222	CHEBI_15383
MESH_D019818	CHEBI_48947
MESH_C007460	CHEBI_31997
MESH_D062907	CHEBI_30744
MESH_D014148	CHEBI_48669
MESH_C100243	CHEBI_51758
MESH_C007198	CHEBI_16653
MESH_C017154	CHEBI_27843
MESH_C030510	CHEBI_2373
MESH_C031286	CHEBI_27417
MESH_D007737	CHEBI_16946
MESH_C088880	CHEBI_18313
MESH_D002731	CHEBI_33207
MESH_D003061	CHEBI_16714
MESH_C005017	CHEBI_135705
MESH_D014364	CHEBI_27897
MESH_C493366	CHEBI_69021
MESH_C511448	CHEBI_61089
MESH_C033320	CHEBI_66872
MESH_D010094	CHEBI_30863
MESH_C021012	CHEBI_36723
MESH_C508135	CHEBI_38639
MESH_D008618	CHEBI_6758
MESH_C055365	CHEBI_134269
MESH_C404985	CHEBI_2314
MESH_C502907	CHEBI_53380
MESH_D059003	CHEBI_70727
MESH_C004468	CHEBI_40863
MESH_C004808	CHEBI_17407
MESH_C051918	CHEBI_145715
MESH_C064260	CHEBI_370252
MESH_C031948	CHEBI_50616
MESH_C101850	CHEBI_34827
MESH_D012503	CHEBI_26605
MESH_C081124	CHEBI_37580
MESH_C027451	CHEBI_59338
MESH_D009356	CHEBI_33310
MESH_C008408	CHEBI_17519
MESH_C002912	CHEBI_42319
MESH_D018721	CHEBI_47958
MESH_C020236	CHEBI_3192
MESH_C026019	CHEBI_31224
MESH_C022082	CHEBI_64298
MESH_C024714	CHEBI_5993
MESH_C548136	CHEBI_7919
MESH_C041272	CHEBI_28162
MESH_C008698	CHEBI_73039
MESH_C105050	CHEBI_51043
MESH_C546517	CHEBI_28596
MESH_C034467	CHEBI_27624
MESH_D007649	CHEBI_580604
MESH_C002055	CHEBI_37690
MESH_C014634	CHEBI_18419
MESH_C553994	CHEBI_48945
MESH_C010262	CHEBI_109895
MESH_C471688	CHEBI_34710
MESH_C005470	CHEBI_75258
MESH_D000077786	CHEBI_9637
MESH_C017098	CHEBI_53725
MESH_C028716	CHEBI_34811
MESH_C000458	CHEBI_16153
MESH_D010833	CHEBI_17401
MESH_C017346	CHEBI_31658
MESH_C095013	CHEBI_7437
MESH_C005008	CHEBI_135251
MESH_D012524	CHEBI_75701
MESH_C495199	CHEBI_80131
MESH_C520125	CHEBI_145240
MESH_D014269	CHEBI_45892
MESH_D002784	CHEBI_16113
MESH_C066029	CHEBI_68451
MESH_D010132	CHEBI_53554
MESH_C473299	CHEBI_145905
MESH_C011824	CHEBI_135728
MESH_C118029	CHEBI_90180
MESH_C030265	CHEBI_31899
MESH_D009543	CHEBI_7565
MESH_C029210	CHEBI_59472
MESH_C017234	CHEBI_88108
MESH_C043269	CHEBI_29694
MESH_C005419	CHEBI_51329
MESH_C054624	CHEBI_137822
MESH_D008788	CHEBI_64354
MESH_C542678	CHEBI_64337
MESH_C057461	CHEBI_89945
MESH_C543086	CHEBI_140421
MESH_C031637	CHEBI_37932
MESH_C088826	CHEBI_59759
MESH_C005904	CHEBI_85968
MESH_C021228	CHEBI_41733
MESH_C017092	CHEBI_131461
MESH_D014287	CHEBI_94458
MESH_C083906	CHEBI_31662
MESH_C000604282	CHEBI_143848
MESH_C007078	CHEBI_88
MESH_D004130	CHEBI_28969
MESH_C030682	CHEBI_38855
MESH_C045693	CHEBI_135813
MESH_C023768	CHEBI_5612
MESH_C085534	CHEBI_134096
MESH_D011887	CHEBI_16634
MESH_D059005	CHEBI_50750
MESH_C073326	CHEBI_8768
MESH_C025810	CHEBI_136600
MESH_C038091	CHEBI_88542
MESH_C059560	CHEBI_9524
MESH_C120175	CHEBI_58587
MESH_C021029	CHEBI_70996
MESH_C016266	CHEBI_16427
MESH_C032251	CHEBI_16638
MESH_D006569	CHEBI_28775
MESH_C022083	CHEBI_85061
MESH_C016617	CHEBI_16037
MESH_C000615322	CHEBI_37985
MESH_C052785	CHEBI_32090
MESH_C476925	CHEBI_167406
MESH_D012632	CHEBI_35788
MESH_C053672	CHEBI_34973
MESH_C575690	CHEBI_90038
MESH_D013974	CHEBI_305790
MESH_D006639	CHEBI_27570
MESH_C031599	CHEBI_78105
MESH_D013797	CHEBI_59953
MESH_C006818	CHEBI_18719
MESH_C518845	CHEBI_46274
MESH_C009534	CHEBI_28520
MESH_C496656	CHEBI_41
MESH_D005446	CHEBI_31623
MESH_C041663	CHEBI_60114
MESH_C411147	CHEBI_62776
MESH_C000090	CHEBI_30852
MESH_D000803	CHEBI_147350
MESH_C037586	CHEBI_47356
MESH_C035837	CHEBI_6736
MESH_C002773	CHEBI_60723
MESH_C476745	CHEBI_69934
MESH_C017572	CHEBI_35227
MESH_C059780	CHEBI_43120
MESH_D005973	CHEBI_28300
MESH_C466610	CHEBI_8339
MESH_C041648	CHEBI_32003
MESH_C035260	CHEBI_28791
MESH_C061229	CHEBI_4726
MESH_C514290	CHEBI_53258
MESH_C024660	CHEBI_115240
MESH_D013331	CHEBI_28973
MESH_C026305	CHEBI_53470
MESH_D014443	CHEBI_32783
MESH_C058118	CHEBI_17256
MESH_C023439	CHEBI_40035
MESH_C007997	CHEBI_42977
MESH_C000614978	CHEBI_135959
MESH_D003958	CHEBI_48958
MESH_D004394	CHEBI_31527
MESH_C063380	CHEBI_7880
MESH_C012077	CHEBI_48511
MESH_C007498	CHEBI_82489
MESH_C002634	CHEBI_61909
MESH_D006838	CHEBI_24632
MESH_D001865	CHEBI_77742
MESH_C067038	CHEBI_30362
MESH_D004440	CHEBI_16688
MESH_C036658	CHEBI_18308
MESH_D002976	CHEBI_59568
MESH_C027667	CHEBI_18112
MESH_C502099	CHEBI_156298
MESH_D005578	CHEBI_62247
MESH_C028771	CHEBI_73141
MESH_C091421	CHEBI_173971
MESH_C008940	CHEBI_19289
MESH_C409722	CHEBI_81766
MESH_C112182	CHEBI_65716
MESH_C503888	CHEBI_131910
MESH_C004704	CHEBI_3996
MESH_C004762	CHEBI_16738
MESH_D007736	CHEBI_18344
MESH_D000622	CHEBI_17549
MESH_D005016	CHEBI_101096
MESH_C031662	CHEBI_3258
MESH_C028505	CHEBI_4047
MESH_C528407	CHEBI_90295
MESH_C433880	CHEBI_77772
MESH_C426663	CHEBI_3456
MESH_C000615248	CHEBI_36936
MESH_C534684	CHEBI_23704
MESH_C028075	CHEBI_77282
MESH_D010070	CHEBI_132952
MESH_C473299	CHEBI_4916
MESH_C053561	CHEBI_83354
MESH_C507134	CHEBI_145417
MESH_C068122	CHEBI_29584
MESH_C028021	CHEBI_45969
MESH_C034249	CHEBI_40947
MESH_C013889	CHEBI_29612
MESH_C062514	CHEBI_3829
MESH_C504854	CHEBI_51083
MESH_D015029	CHEBI_35064
MESH_C000615209	CHEBI_52621
MESH_C012653	CHEBI_3495
MESH_C060553	CHEBI_75229
MESH_C006068	CHEBI_32063
MESH_C015001	CHEBI_29242
MESH_D000871	CHEBI_35443
MESH_C058582	CHEBI_53
MESH_C032067	CHEBI_16354
MESH_C000615566	CHEBI_52626
MESH_C030613	CHEBI_53429
MESH_C000708856	CHEBI_83205
MESH_C009652	CHEBI_31788
MESH_C019063	CHEBI_25150
MESH_C014253	CHEBI_135750
MESH_C016173	CHEBI_32368
MESH_C027785	CHEBI_60116
MESH_C006926	CHEBI_3451
MESH_C017057	CHEBI_145233
MESH_C030167	CHEBI_3366
MESH_C041901	CHEBI_32844
MESH_C499351	CHEBI_132906
MESH_C077744	CHEBI_18007
MESH_C010913	CHEBI_28681
MESH_D004139	CHEBI_53049
MESH_C527876	CHEBI_135927
MESH_C000628158	CHEBI_17243
MESH_C023022	CHEBI_6483
MESH_C035359	CHEBI_556075
MESH_C068994	CHEBI_3523
MESH_C057580	CHEBI_31018
MESH_C065496	CHEBI_5375
MESH_C034754	CHEBI_39579
MESH_C016904	CHEBI_132050
MESH_D002614	CHEBI_38161
MESH_C033148	CHEBI_28909
MESH_C036827	CHEBI_131435
MESH_C005387	CHEBI_135975
MESH_C053433	CHEBI_64598
MESH_C515325	CHEBI_32547
MESH_C040286	CHEBI_53609
MESH_C016711	CHEBI_8690
MESH_D017035	CHEBI_63660
MESH_C082683	CHEBI_53209
MESH_D008351	CHEBI_28808
MESH_C000617955	CHEBI_143858
MESH_C017769	CHEBI_59979
MESH_C058249	CHEBI_31528
MESH_C006640	CHEBI_146160
MESH_C027765	CHEBI_43078
MESH_C031422	CHEBI_68552
MESH_C014264	CHEBI_81450
MESH_C018599	CHEBI_17254
MESH_C017517	CHEBI_86365
MESH_D004140	CHEBI_39352
MESH_C017953	CHEBI_133246
MESH_D011136	CHEBI_53422
MESH_C578119	CHEBI_141155
MESH_D012969	CHEBI_28741
MESH_C070669	CHEBI_64735
MESH_D001640	CHEBI_3092
MESH_C488250	CHEBI_71466
MESH_D001895	CHEBI_33609
MESH_D002731	CHEBI_33206
MESH_D000077592	CHEBI_63608
MESH_D019323	CHEBI_28229
MESH_C000626806	CHEBI_10359
MESH_D000970	CHEBI_35610
MESH_D002699	CHEBI_28830
MESH_C004965	CHEBI_5835
MESH_D004315	CHEBI_681848
MESH_C428327	CHEBI_179251
MESH_C070272	CHEBI_8985
MESH_C100397	CHEBI_142821
MESH_C100198	CHEBI_4884
MESH_C000599090	CHEBI_9019
MESH_C076881	CHEBI_6895
MESH_C051330	CHEBI_157651
MESH_C034056	CHEBI_63030
MESH_C036386	CHEBI_39992
MESH_C116926	CHEBI_8887
MESH_C033171	CHEBI_78646
MESH_C109343	CHEBI_31488
MESH_C085113	CHEBI_29639
MESH_C011825	CHEBI_5124
MESH_D011142	CHEBI_17246
MESH_C036328	CHEBI_134872
MESH_C100187	CHEBI_39285
MESH_C044660	CHEBI_75310
MESH_C048256	CHEBI_10129
MESH_C078965	CHEBI_26174
MESH_D054330	CHEBI_73754
MESH_C507544	CHEBI_36318
MESH_C051718	CHEBI_33015
MESH_C061732	CHEBI_60946
MESH_C542357	CHEBI_51874
MESH_C047343	CHEBI_30113
MESH_C034020	CHEBI_35298
MESH_D014053	CHEBI_9630
MESH_C520603	CHEBI_81886
MESH_C518617	CHEBI_141613
MESH_C009941	CHEBI_30951
MESH_C063601	CHEBI_34063
MESH_C022028	CHEBI_135333
MESH_C011948	CHEBI_34877
MESH_D004072	CHEBI_27729
MESH_C071971	CHEBI_42433
MESH_C095294	CHEBI_35652
MESH_C026196	CHEBI_59124
MESH_D002117	CHEBI_17823
MESH_C105171	CHEBI_18034
MESH_C053090	CHEBI_51032
MESH_C007005	CHEBI_59206
MESH_C085573	CHEBI_30792
MESH_C000615264	CHEBI_36933
MESH_C035470	CHEBI_9591
MESH_D005442	CHEBI_5103
MESH_D013849	CHEBI_9546
MESH_D017035	CHEBI_63618
MESH_D014641	CHEBI_30816
MESH_C034839	CHEBI_85057
MESH_D003913	CHEBI_4469
MESH_C086148	CHEBI_66017
MESH_C016645	CHEBI_107
MESH_C044934	CHEBI_5528
MESH_C093581	CHEBI_41921
MESH_D001539	CHEBI_3013
MESH_D010365	CHEBI_74926
MESH_C026650	CHEBI_72723
MESH_D019297	CHEBI_84561
MESH_C081383	CHEBI_62023
MESH_C520682	CHEBI_60578
MESH_C499099	CHEBI_34287
MESH_C000602155	CHEBI_142799
MESH_D005485	CHEBI_5132
MESH_C047723	CHEBI_41308
MESH_C015208	CHEBI_135174
MESH_D015784	CHEBI_3082
MESH_D009556	CHEBI_33344
MESH_C037863	CHEBI_87598
MESH_C024925	CHEBI_3543
MESH_D000667	CHEBI_28971
MESH_D007978	CHEBI_6432
MESH_C539425	CHEBI_49177
MESH_C060282	CHEBI_67246
MESH_D000841	CHEBI_338412
MESH_D015100	CHEBI_90994
MESH_C046355	CHEBI_140329
MESH_C582734	CHEBI_43065
MESH_C035293	CHEBI_149767
MESH_C003593	CHEBI_63843
MESH_C034551	CHEBI_6624
MESH_C050296	CHEBI_39678
MESH_D000536	CHEBI_33130
MESH_C041659	CHEBI_58696
MESH_D000080	CHEBI_59769
MESH_D003982	CHEBI_37945
MESH_C013983	CHEBI_32297
MESH_D010118	CHEBI_133011
MESH_C007300	CHEBI_40235
MESH_D001735	CHEBI_3131
MESH_C117305	CHEBI_69134
MESH_C034512	CHEBI_84298
MESH_C572671	CHEBI_66754
MESH_C067651	CHEBI_62013
MESH_C056745	CHEBI_60148
MESH_C106738	CHEBI_31517
MESH_C081581	CHEBI_72999
MESH_C513957	CHEBI_170060
MESH_C007031	CHEBI_34632
MESH_C000604325	CHEBI_20198
MESH_D004145	CHEBI_4631
MESH_C116840	CHEBI_28839
MESH_C055603	CHEBI_32190
MESH_D011107	CHEBI_61488
MESH_C045355	CHEBI_10302
MESH_D013307	CHEBI_17076
MESH_C112784	CHEBI_28508
MESH_D003569	CHEBI_16556
MESH_C026219	CHEBI_53488
MESH_C083858	CHEBI_44143
MESH_C054278	CHEBI_180496
MESH_C005716	CHEBI_87362
MESH_C056805	CHEBI_3010
MESH_C038731	CHEBI_53721
MESH_D005672	CHEBI_29013
MESH_C012616	CHEBI_30609
MESH_C081294	CHEBI_85609
MESH_C539655	CHEBI_143885
MESH_C115865	CHEBI_3711
MESH_C100192	CHEBI_35022
MESH_C402365	CHEBI_36706
MESH_D007811	CHEBI_33336
MESH_C007928	CHEBI_15781
MESH_C492995	CHEBI_67147
MESH_D011739	CHEBI_8673
MESH_D013752	CHEBI_77932
MESH_C550547	CHEBI_90369
MESH_D004845	CHEBI_42534
MESH_C550176	CHEBI_31390
MESH_D012500	CHEBI_26604
MESH_C050562	CHEBI_17994
MESH_C029766	CHEBI_36484
MESH_C460639	CHEBI_65701
MESH_D015244	CHEBI_9568
MESH_D015647	CHEBI_131793
MESH_C005091	CHEBI_16441
MESH_D001897	CHEBI_38269
MESH_C515289	CHEBI_69403
MESH_C048342	CHEBI_55497
MESH_C025720	CHEBI_8411
MESH_D013410	CHEBI_59057
MESH_C031404	CHEBI_88337
MESH_C046323	CHEBI_143265
MESH_C007785	CHEBI_31007
MESH_C487915	CHEBI_83953
MESH_D015080	CHEBI_31824
MESH_D064412	CHEBI_8746
MESH_C016347	CHEBI_4389
MESH_C004946	CHEBI_16344
MESH_D000072664	CHEBI_50188
MESH_C569473	CHEBI_41131
MESH_C058379	CHEBI_18039
MESH_D043863	CHEBI_50960
MESH_C404150	CHEBI_141070
MESH_D004840	CHEBI_31545
MESH_C048944	CHEBI_16200
MESH_C007379	CHEBI_34698
MESH_C012504	CHEBI_61615
MESH_C039760	CHEBI_30539
MESH_D039821	CHEBI_35187
MESH_C009699	CHEBI_71693
MESH_D011064	CHEBI_61151
MESH_C072475	CHEBI_28629
MESH_D000077431	CHEBI_7822
MESH_C022597	CHEBI_75897
MESH_C543528	CHEBI_90531
MESH_C053063	CHEBI_34688
MESH_D001153	CHEBI_9016
MESH_C061654	CHEBI_50619
MESH_C025383	CHEBI_217301
MESH_C006624	CHEBI_16652
MESH_C022246	CHEBI_28638
MESH_C004916	CHEBI_37001
MESH_C014518	CHEBI_131762
MESH_C048308	CHEBI_29028
MESH_C000717560	CHEBI_6357
MESH_C011819	CHEBI_31608
MESH_D000068180	CHEBI_31236
MESH_C504105	CHEBI_2538
MESH_C119568	CHEBI_39091
MESH_C012036	CHEBI_32149
MESH_C010807	CHEBI_27350
MESH_D018350	CHEBI_34018
MESH_C089549	CHEBI_87494
MESH_C060506	CHEBI_37550
MESH_C503491	CHEBI_76079
MESH_C066957	CHEBI_25863
MESH_C521377	CHEBI_131999
MESH_C001447	CHEBI_79394
MESH_C002465	CHEBI_89851
MESH_D018054	CHEBI_47266
MESH_C523977	CHEBI_141346
MESH_C527833	CHEBI_34406
MESH_D000077402	CHEBI_7915
MESH_C044697	CHEBI_36810
MESH_C518064	CHEBI_64901
MESH_D013831	CHEBI_18385
MESH_C028290	CHEBI_73944
MESH_C055785	CHEBI_6087
MESH_C017472	CHEBI_76164
MESH_C426859	CHEBI_82941
MESH_C008530	CHEBI_75451
MESH_C029108	CHEBI_90185
MESH_C000709194	CHEBI_52449
MESH_C000619396	CHEBI_141354
MESH_D036625	CHEBI_145012
MESH_D000893	CHEBI_67079
MESH_C111345	CHEBI_84877
MESH_C052300	CHEBI_38504
MESH_C012702	CHEBI_15625
MESH_C031509	CHEBI_29507
MESH_C000617044	CHEBI_33368
MESH_C102075	CHEBI_47855
MESH_C029400	CHEBI_61147
MESH_C005223	CHEBI_4918
MESH_C088117	CHEBI_17786
MESH_C000600531	CHEBI_3960
MESH_C010631	CHEBI_16464
MESH_C014242	CHEBI_9970
MESH_D003973	CHEBI_53691
MESH_C090766	CHEBI_73129
MESH_C005100	CHEBI_135214
MESH_D011190	CHEBI_33191
MESH_C004856	CHEBI_135548
MESH_D000077584	CHEBI_28955
MESH_C009333	CHEBI_296881
MESH_D000077288	CHEBI_9753
MESH_C000589018	CHEBI_17772
MESH_C009867	CHEBI_65011
MESH_C012277	CHEBI_67116
MESH_C063038	CHEBI_135665
MESH_D004298	CHEBI_59905
MESH_C052047	CHEBI_150868
MESH_D020442	CHEBI_53514
MESH_D001393	CHEBI_68452
MESH_C075959	CHEBI_65552
MESH_C036387	CHEBI_21412
MESH_C057894	CHEBI_75963
MESH_C042610	CHEBI_90149
MESH_C068805	CHEBI_77858
MESH_C013484	CHEBI_46807
MESH_C119108	CHEBI_73585
MESH_C043437	CHEBI_49166
MESH_D011284	CHEBI_16581
MESH_C060440	CHEBI_76980
MESH_C050426	CHEBI_178022
MESH_C022030	CHEBI_48086
MESH_C015979	CHEBI_136038
MESH_C013320	CHEBI_35038
MESH_C078947	CHEBI_78370
MESH_C047329	CHEBI_78288
MESH_C023808	CHEBI_29673
MESH_C040015	CHEBI_18152
MESH_D013865	CHEBI_35275
MESH_D010713	CHEBI_49183
MESH_C012520	CHEBI_61519
MESH_C102879	CHEBI_37152
MESH_C561437	CHEBI_63710
MESH_C037133	CHEBI_9921
MESH_C053487	CHEBI_36419
MESH_C570634	CHEBI_18401
MESH_C076246	CHEBI_4304
MESH_D053281	CHEBI_53272
MESH_D019807	CHEBI_74571
MESH_C010414	CHEBI_80579
MESH_C078133	CHEBI_63610
MESH_C011080	CHEBI_53384
MESH_C484751	CHEBI_9630
MESH_C448382	CHEBI_167660
MESH_C024593	CHEBI_28803
MESH_C016517	CHEBI_24814
MESH_D000629	CHEBI_27413
MESH_C033036	CHEBI_74000
MESH_C521787	CHEBI_142261
MESH_C100084	CHEBI_27495
MESH_C022779	CHEBI_2518
MESH_C012574	CHEBI_29692
MESH_C473538	CHEBI_42600
MESH_C467098	CHEBI_28311
MESH_C078547	CHEBI_31559
MESH_C045941	CHEBI_48408
MESH_C120481	CHEBI_31397
MESH_C025538	CHEBI_37205
MESH_C475167	CHEBI_90203
MESH_C056471	CHEBI_29385
MESH_C004528	CHEBI_34559
MESH_D008665	CHEBI_25216
MESH_D000085	CHEBI_47622
MESH_D013386	CHEBI_26806
MESH_D011413	CHEBI_8481
MESH_C000605320	CHEBI_27696
MESH_C059018	CHEBI_32045
MESH_D002486	CHEBI_135742
MESH_C032627	CHEBI_45129
MESH_C025763	CHEBI_140466
MESH_C026739	CHEBI_55504
MESH_D064729	CHEBI_55350
MESH_C043247	CHEBI_146195
MESH_C057775	CHEBI_34571
MESH_D008358	CHEBI_37684
MESH_C539360	CHEBI_84559
MESH_C000706028	CHEBI_178199
MESH_C448680	CHEBI_134705
MESH_D000077768	CHEBI_453011
MESH_C008757	CHEBI_28716
MESH_C064357	CHEBI_31891
MESH_D010068	CHEBI_7809
MESH_D011729	CHEBI_8666
MESH_C033854	CHEBI_1014
MESH_C049062	CHEBI_40678
MESH_C031215	CHEBI_495055
MESH_C533970	CHEBI_37888
MESH_C006451	CHEBI_2592
MESH_D007612	CHEBI_6104
MESH_C052875	CHEBI_78316
MESH_C091160	CHEBI_34215
MESH_C415329	CHEBI_39211
MESH_C575703	CHEBI_82992
MESH_C100052	CHEBI_28066
MESH_C022181	CHEBI_167479
MESH_C000719168	CHEBI_77156
MESH_D011068	CHEBI_73278
MESH_C000611292	CHEBI_145667
MESH_D019275	CHEBI_35232
MESH_C008984	CHEBI_57620
MESH_C498939	CHEBI_6376
MESH_C027664	CHEBI_29249
MESH_C570020	CHEBI_145256
MESH_C020549	CHEBI_35859
MESH_D014108	CHEBI_9642
MESH_D000077403	CHEBI_94686
MESH_C500753	CHEBI_32080
MESH_C002230	CHEBI_16020
MESH_C111161	CHEBI_29514
MESH_C020729	CHEBI_86556
MESH_C582596	CHEBI_144374
MESH_C025349	CHEBI_60720
MESH_C000598535	CHEBI_17907
MESH_C051634	CHEBI_63792
MESH_C005805	CHEBI_34908
MESH_C019063	CHEBI_17396
MESH_C009616	CHEBI_59988
MESH_C578860	CHEBI_73813
MESH_C030371	CHEBI_20506
MESH_C513202	CHEBI_84842
MESH_C039565	CHEBI_17869
MESH_D017294	CHEBI_7773
MESH_C027140	CHEBI_57946
MESH_C118072	CHEBI_29621
MESH_C037925	CHEBI_35011
MESH_C054087	CHEBI_3420
MESH_C015707	CHEBI_31973
MESH_C000623120	CHEBI_80728
MESH_D004640	CHEBI_4781
MESH_C034922	CHEBI_91286
MESH_C006446	CHEBI_2560
MESH_D007065	CHEBI_147675
MESH_D031785	CHEBI_8075
MESH_C400424	CHEBI_17026
MESH_C032175	CHEBI_17169
MESH_D013776	CHEBI_16853
MESH_C057563	CHEBI_24326
MESH_D010710	CHEBI_26020
MESH_C037563	CHEBI_59208
MESH_C009597	CHEBI_29210
MESH_C032688	CHEBI_33118
MESH_C032535	CHEBI_89454
MESH_C022050	CHEBI_27480
MESH_C489136	CHEBI_136054
MESH_C044563	CHEBI_50515
MESH_C512332	CHEBI_70550
MESH_C000600620	CHEBI_10359
MESH_C067635	CHEBI_53263
MESH_C007173	CHEBI_23436
MESH_C470014	CHEBI_73527
MESH_C013186	CHEBI_52774
MESH_C030065	CHEBI_31294
MESH_C107241	CHEBI_29888
MESH_C072239	CHEBI_15929
MESH_C007027	CHEBI_34393
MESH_C542398	CHEBI_82715
MESH_C468754	CHEBI_28106
MESH_C452433	CHEBI_36304
MESH_C067565	CHEBI_73134
MESH_C032765	CHEBI_132750
MESH_C012957	CHEBI_60597
MESH_C440448	CHEBI_36779
MESH_D000934	CHEBI_77973
MESH_C005958	CHEBI_71464
MESH_D009538	CHEBI_17688
MESH_C015866	CHEBI_78321
MESH_C443641	CHEBI_60614
MESH_C035126	CHEBI_35709
MESH_C474981	CHEBI_74168
MESH_D055666	CHEBI_46895
MESH_D019158	CHEBI_17012
MESH_C027464	CHEBI_61638
MESH_C095643	CHEBI_141340
MESH_C007772	CHEBI_30249
MESH_C031066	CHEBI_16397
MESH_D012973	CHEBI_32146
MESH_D020110	CHEBI_91706
MESH_C080938	CHEBI_63213
MESH_C024708	CHEBI_76614
MESH_C053459	CHEBI_60890
MESH_D005947	CHEBI_17234
