Phenotype.umls	Phenotype.hpoID
0170	HP_0001683
C1864696	HP_0002460
21061000119107	HP_0000716
C3693260	HP_0012590
C4023799	HP_0010507
D008946	HP_0001718
414916001	HP_0001513
45150006	HP_0008765
C4025507	HP_0003920
302914006	HP_0100580
C4025007	HP_0006679
86907008	HP_0009064
86907008	HP_0009059
D005158	HP_0007209
D005158	HP_0010628
C0039236	HP_0006688
204958008	HP_0008659
204958008	HP_0000090
C4025421	HP_0004043
61758007	HP_0002836
C4024889	HP_0007396
255471002	HP_0012838
246622003	HP_0000613
80954004	HP_0002791
80954004	HP_0005952
95666008	HP_0010628
95666008	HP_0007209
C4023594	HP_0011018
C4023844	HP_0010411
D049950	HP_0008200
C2586056	HP_0004754
C4025383	HP_0004263
4444	HP_0002021
D005882	HP_0000704
C4021417	HP_0009645
442191002	HP_0001397
6950007	HP_0002186
307649006	HP_0030069
C4024531	HP_0009209
C4023209	HP_0011739
C4022741	HP_0012755
254732008	HP_0012060
C3799	HP_0010615
37796009	HP_0002076
C4023316	HP_0011519
D054092	HP_0001655
25762009	HP_0030222
C0241054	HP_0008066
C4022799	HP_0012657
389087006	HP_0012418
236647003	HP_0008661
236647003	HP_0012227
281611002	HP_0008176
C4023513	HP_0011149
D013224	HP_0012653
C4021263	HP_0010453
1300	HP_0001629
248099006	HP_0008768
C0855512	HP_0012206
C4020850	HP_0002552
8186001	HP_0001640
445144002	HP_0040064
C4280674	HP_0000198
C4023971	HP_0010204
C4021440	HP_0009563
4447	HP_0410042
D049328	HP_0011369
D049328	HP_0100814
43105007	HP_0001266
C4024999	HP_0006694
C4023446	HP_0011236
410818009	HP_0005864
C4023957	HP_0010227
C4021293	HP_0010338
C4020779	HP_0009740
103290003	HP_0010532
C4072853	HP_0005458
C4280478	HP_0005558
289457006	HP_0003375
C4020816	HP_0006485
C4023649	HP_0010925
165850001	HP_0003493
D018319	HP_0100697
C0555231	HP_0030261
4508	HP_0000113
C4280679	HP_0000121
C4280544	HP_0003840
D011015	HP_0011951
425492002	HP_0007325
C535561	HP_0009013
166702002	HP_0003072
79654002	HP_0000969
16761005	HP_0100633
D001072	HP_0002186
D001072	HP_0011098
16386004	HP_0000958
C4020933	HP_0100922
C4024096	HP_0010028
C4023883	HP_0010358
367510009	HP_0009465
C0266788	HP_0030658
C4023467	HP_0011207
405773007	HP_0002751
C4025727	HP_0002087
C4022836	HP_0012581
C4280367	HP_0010675
399533005	HP_0030419
C4025446	HP_0004012
D002037	HP_0011713
D002037	HP_0011710
D002037	HP_0011712
77420001	HP_0002168
C0340483	HP_0011690
80098002	HP_0100315
69288002	HP_0004428
95455008	HP_0005305
100	HP_0001696
34713006	HP_0100512
C4025006	HP_0006681
88032003	HP_0100576
367649002	HP_0100014
27837003	HP_0100255
237130006	HP_0100608
C4021718	HP_0003861
D010181	HP_0001737
249729002	HP_0000960
10039521	HP_0100809
C4020846	HP_0002718
C4022409	HP_0045001
C4023416	HP_0011317
C4022467	HP_0040051
C4022327	HP_0100094
3716002	HP_0000853
37373007	HP_0002245
C4024534	HP_0009206
441622000	HP_0007819
C4022278	HP_0100143
C4023978	HP_0010191
398199007	HP_0010885
D010900	HP_0012503
D010900	HP_0011747
1744008	HP_0011090
1744008	HP_0011089
C3280770	HP_0006817
49496001	HP_0000073
49496001	HP_0012572
91861009	HP_0004808
91861009	HP_0006733
C4024915	HP_0007250
C4280627	HP_0000561
117891000119100	HP_0002349
26889001	HP_0100614
26889001	HP_0009071
D021501	HP_0030157
C0038990	HP_0000975
D016657	HP_0011970
D006956	HP_0000540
285365001	HP_0030841
64624009	HP_0006929
367469000	HP_0000551
C4024234	HP_0009685
C4024711	HP_0008277
7011001	HP_0000738
D009212	HP_0002913
20022000	HP_0001269
57773001	HP_0002035
C4024034	HP_0010125
C1837832	HP_0005036
C1866234	HP_0000232
C2919907	HP_0010289
17155009	HP_0012167
D045602	HP_0002570
443138004	HP_0002955
1388004	HP_0200114
C4280493	HP_0005290
276508000	HP_0001789
C4022824	HP_0012604
C0341808	HP_0011411
230736007	HP_0010534
C537392	HP_0007524
86276007	HP_0000225
C4024072	HP_0010072
410813000	HP_0005679
430969000	HP_0002100
C4024379	HP_0009414
C0241416	HP_0030841
Q24.0	HP_0001651
C4022116	HP_0100375
397513003	HP_0010606
C0546956	HP_0030804
35031000119100	HP_0011952
3561000119106	HP_0012714
C4021220	HP_0010834
112643007	HP_0012062
112643007	HP_0012064
27849002	HP_0012268
C4025393	HP_0004248
C4024370	HP_0009427
C562941	HP_0000506
C4024103	HP_0010020
C4021053	HP_0030098
6736007	HP_0012826
C4280643	HP_0000327
33629003	HP_0012426
60862001	HP_0000360
74788000	HP_0012730
72129000	HP_0000956
C1827184	HP_0008717
44769000	HP_0100768
C1861199	HP_0006606
C0239949	HP_0030849
3650004	HP_0100839
248820000	HP_0002561
D009839	HP_0000876
1889	HP_0006690
C4021315	HP_0010206
93167001	HP_0008439
D005921	HP_0000099
C4024777	HP_0007886
52515009	HP_0100790
D003920	HP_0000819
C1863201	HP_0007820
195788001	HP_0011108
C4024231	HP_0009696
18265008	HP_0000520
298380006	HP_0008443
C4025456	HP_0004001
C4280482	HP_0005469
D002764	HP_0001082
D005671	HP_0011090
D005671	HP_0011089
C4020786	HP_0009113
C4025587	HP_0003637
39462005	HP_0010518
201337008	HP_0012309
C0342491	HP_0000835
D009263	HP_0012710
C4021214	HP_0010854
D010985	HP_0002691
D010985	HP_0005758
C4280555	HP_0002700
C4023882	HP_0010359
C4022077	HP_0100450
373662000	HP_0008207
C4025409	HP_0004195
387922007	HP_0100568
398064005	HP_0000011
C4024721	HP_0008178
C4021367	HP_0009948
C4021014	HP_0100366
448739000	HP_0002783
C4021673	HP_0004225
C4024529	HP_0009211
C4023015	HP_0012162
C4022349	HP_0100072
427888001	HP_0012370
21806007	HP_0012072
C0007863	HP_0012318
C0345883	HP_0030437
C4023087	HP_0012002
88278002	HP_0010526
C4024179	HP_0009854
C4021466	HP_0009489
69329005	HP_0011786
4235	HP_0012252
C4025588	HP_0003621
C4023608	HP_0010991
C4023307	HP_0011544
C4022934	HP_0012357
C1851731	HP_0001548
D010610	HP_0100638
433068007	HP_0012727
C4022109	HP_0100385
C4024992	HP_0006711
D017246	HP_0000590
D017246	HP_0000544
C4025489	HP_0003945
C2959688	HP_0011535
306058006	HP_0001915
C4020725	HP_0012436
48694002	HP_0000739
46252003	HP_0000590
46252003	HP_0000544
C4023740	HP_0010685
C4025661	HP_0003009
4300	HP_0012639
C0392752	HP_0012838
C0266576	HP_0430008
C4025770	HP_0001467
C4020992	HP_0100405
4637005	HP_0001406
D007500	HP_0001101
C4020923	HP_0100948
C4025864	HP_0000306
C1856162	HP_0006273
C4255100	HP_0030882
26141007	HP_0012250
C4073012	HP_0030538
253278008	HP_0011552
25064002	HP_0002315
D005359	HP_0010735
D011304	HP_0040113
C4024397	HP_0009393
D006356	HP_0002020
D001746	HP_0002836
D008202	HP_0100764
D002812	HP_0030038
C4023291	HP_0011576
C2036843	HP_0008019
229736005	HP_0010863
C4022334	HP_0100087
D065707	HP_0010636
C4280730	HP_0030875
C4073199	HP_0430017
D005494	HP_0100507
D010033	HP_0000388
Q20.2	HP_0011581
C4025832	HP_0000753
C4023672	HP_0010893
D008944	HP_0001653
C4022952	HP_0012332
34187009	HP_0011003
C4025503	HP_0003924
49650001	HP_0100518
234506007	HP_0012223
C4022603	HP_0030163
68779003	HP_0000794
C2751873	HP_0007514
C562568	HP_0001321
D006044	HP_0005994
C562406	HP_0000015
C4280543	HP_0003894
C3532948	HP_0011350
D056128	HP_0001956
D056128	HP_0012743
397017008	HP_0100494
C0431799	HP_0003939
C4024452	HP_0009309
C4073142	HP_0040177
C4022451	HP_0040073
C564661	HP_0006897
D011507	HP_0000093
55300003	HP_0003394
399020009	HP_0001644
C0424844	HP_0010604
C4280514	HP_0004563
D020255	HP_0001489
C4025245	HP_0005135
C1852539	HP_0005396
C3552843	HP_0040143
10639003	HP_0011857
10639003	HP_0006775
C4024088	HP_0010040
D020412	HP_0001426
D020412	HP_0010982
D020412	HP_0010983
C4024018	HP_0010141
C0424721	HP_0010754
C1853986	HP_0030803
C4021311	HP_0010212
0650	HP_0011581
C4025433	HP_0004028
C4022831	HP_0012596
C4023197	HP_0011768
56317004	HP_0001596
56317004	HP_0002293
36025004	HP_0009720
D055009	HP_0008480
248782001	HP_0012879
312444006	HP_0002313
C3165130	HP_0011681
D002769	HP_0001081
70070008	HP_0000473
C4280716	HP_0040227
C4022070	HP_0100457
410051001	HP_0003167
C4021149	HP_0011434
D061686	HP_0012876
20243008	HP_0012314
52522001	HP_0012444
52522001	HP_0007313
52522001	HP_0002059
C4022640	HP_0030105
398963001	HP_0006897
6803002	HP_0005661
71820002	HP_0012701
C4073020	HP_0030546
C0151790	HP_0000419
C0857460	HP_0001894
C4022456	HP_0040068
C4021368	HP_0009947
77853002	HP_0100771
D034141	HP_0003073
D016510	HP_0011496
205530002	HP_0009004
D010501	HP_0012784
50477003	HP_0008716
C4021507	HP_0009260
397540003	HP_0000505
D001984	HP_0030077
5862001	HP_0030249
C4024267	HP_0009630
51406002	HP_0001620
C538377	HP_0007570
D007805	HP_0000750
14269005	HP_0006743
C536376	HP_0001734
38084005	HP_0012425
C4280286	HP_0200007
204250005	HP_0040115
51442005	HP_0010883
193225000	HP_0003560
75789001	HP_0001806
253682003	HP_0011613
D002575	HP_0030160
C4280759	HP_0030801
D008107	HP_0001410
D008107	HP_0002910
D008107	HP_0001392
D007826	HP_0006511
61282003	HP_0030664
71906005	HP_0001818
708541009	HP_0011224
254025006	HP_0011332
2700	HP_0012303
26544005	HP_0001324
C4023697	HP_0010810
C562564	HP_0011467
253290005	HP_0011547
C4022505	HP_0030331
C4022954	HP_0012326
C4024318	HP_0009514
C4023755	HP_0010657
D008067	HP_0001012
D008067	HP_0012032
58762006	HP_0040197
39837002	HP_0001137
C4022056	HP_0100471
288250001	HP_0008071
236444003	HP_0008327
D043963	HP_0002253
C1850535	HP_0002293
C2053437	HP_0000179
C1858039	HP_0004990
78200003	HP_0011770
C4021590	HP_0006590
C4022644	HP_0030101
C4024022	HP_0010137
C562429	HP_0005696
C562429	HP_0100259
253402005	HP_0011568
49762007	HP_0001929
C548006	HP_0010445
C4020990	HP_0100407
C4023972	HP_0010201
C4025513	HP_0003914
72405004	HP_0002591
C0855322	HP_0030850
28488007	HP_0007570
C535315	HP_0003607
234467004	HP_0100724
36083008	HP_0011704
D006943	HP_0011998
D006943	HP_0003074
C4024592	HP_0009115
C4025169	HP_0005626
C1851868	HP_0002299
C4280473	HP_0005824
C4024059	HP_0010088
C4022357	HP_0100064
C4024293	HP_0009558
93297002	HP_0000778
93297002	HP_0000777
D015479	HP_0004820
D003922	HP_0100651
C4019252	HP_0012830
C4024120	HP_0009999
C4020733	HP_0012071
D004827	HP_0011157
D004827	HP_0001250
D006975	HP_0001409
C4020903	HP_0010391
702615004	HP_0011743
C4024683	HP_0008396
C563203	HP_0006349
130951007	HP_0000016
C4073126	HP_0030684
C4024107	HP_0010016
0004947	HP_0011123
230270009	HP_0002145
410795001	HP_0005681
C4022804	HP_0012648
247449001	HP_0010610
C4024348	HP_0009457
103276001	HP_0000365
C4022241	HP_0100180
1926006	HP_0011002
C4024292	HP_0009559
C4023142	HP_0011890
D059446	HP_0011536
D059446	HP_0030853
D059446	HP_0001696
D059446	HP_0011537
D019337	HP_0004377
D019337	HP_0001909
C1848541	HP_0003106
C4023447	HP_0011235
367494004	HP_0001622
C4021285	HP_0010361
286933003	HP_0001289
126778001	HP_0100648
C4024830	HP_0007613
45170000	HP_0002383
21279007	HP_0100029
C4023981	HP_0010183
D053713	HP_0000027
70730006	HP_0010972
C4025388	HP_0004256
C4020793	HP_0008569
C4025546	HP_0003863
C4023726	HP_0010711
230635000	HP_0012216
C4023250	HP_0011646
C536482	HP_0010958
C4025772	HP_0001464
C4021069	HP_0012790
267100006	HP_0001742
C4280290	HP_0040256
01.01.14	HP_0011554
442433009	HP_0012050
C2721579	HP_0012543
443643007	HP_0002888
112682009	HP_0010614
D007945	HP_0005526
C1398533	HP_0010289
D005487	HP_0003651
4493	HP_0000028
C2675624	HP_0200084
56097005	HP_0002083
268585006	HP_0011416
C4022499	HP_0040006
C4021950	HP_0100862
C4025455	HP_0004002
C4021198	HP_0011209
C3277463	HP_0007815
C4024545	HP_0009191
9001003	HP_0030432
C4025501	HP_0003927
C4022065	HP_0100462
C0269173	HP_0012883
C4024006	HP_0010153
0930	HP_0011720
D002345	HP_0030074
D001749	HP_0009725
4867	HP_0031703
79619009	HP_0001718
C4280655	HP_0000268
1929004	HP_0012191
1929004	HP_0012539
298391004	HP_0046508
C4021402	HP_0009694
433146000	HP_0003774
7183006	HP_0000528
C0265989	HP_0001057
20010003	HP_0012076
C4023326	HP_0011495
33595009	HP_0100702
128177006	HP_0200035
409623005	HP_0002093
C4024845	HP_0007566
C4021587	HP_0006649
C4025541	HP_0003869
C1867457	HP_0005297
C4280787	HP_0030750
C0554393	HP_0011416
C4021588	HP_0006623
248583008	HP_0002104
462165005	HP_0011426
C4021491	HP_0009328
C4022189	HP_0100232
204521002	HP_0011803
C566099	HP_0100263
C1654921	HP_0012594
D008228	HP_0012539
C4024571	HP_0009148
C4280459	HP_0006290
C4021316	HP_0010205
128588008	HP_0004414
404686001	HP_0000514
4321	HP_0001274
C4025685	HP_0002717
D011629	HP_0000826
17450006	HP_0001336
74728003	HP_0040075
3031	HP_0010774
C0748691	HP_0003547
426965005	HP_0011107
C4020818	HP_0006339
55681005	HP_0012842
433083002	HP_0011172
C4021686	HP_0004052
188675007	HP_0012539
C3277348	HP_0030820
D060906	HP_0002673
343087000	HP_0000365
D006832	HP_0002324
D003397	HP_0030062
C4073213	HP_3000004
D005058	HP_0000026
C4022471	HP_0040046
C4024260	HP_0009643
C4073156	HP_0040208
C563641	HP_0045041
C1835157	HP_0200102
C4021889	HP_0200108
D005923	HP_0000097
C562490	HP_0011675
C4021288	HP_0010350
129609000	HP_0007263
C4023310	HP_0011541
C4023366	HP_0011425
697945009	HP_0100789
C4280375	HP_0010608
C4023875	HP_0010371
30425001	HP_0002797
C4021044	HP_0030210
202246002	HP_0005001
111332007	HP_0000037
C4280559	HP_0002688
359553002	HP_0005313
C0750857	HP_0003155
C1848474	HP_0000211
D004802	HP_0001880
D018190	HP_0012797
C4023239	HP_0011668
360507004	HP_0010655
87017008	HP_0030650
C4024145	HP_0009957
363458004	HP_0100516
C4073089	HP_0030619
D009506	HP_0003764
C4023138	HP_0011905
C4025225	HP_0005262
C4024580	HP_0009131
116669003	HP_0012629
C4025422	HP_0004041
C1866729	HP_0006599
398716006	HP_0006685
D018208	HP_0012268
79519003	HP_0001262
79519003	HP_0002329
C1853562	HP_0003581
318556	HP_0000421
131141003	HP_0001900
271594007	HP_0001279
D008218	HP_0100827
C4280476	HP_0005789
C0850024	HP_0012538
1161	HP_0005180
3738000	HP_0006562
1601	HP_0005182
C4023668	HP_0010898
C4024277	HP_0009586
56007004	HP_0001528
D020335	HP_0002385
19911007	HP_0010465
C4023952	HP_0010247
C1853729	HP_0001604
56852002	HP_0007803
44673006	HP_0001994
C4024356	HP_0009447
C4280796	HP_0030733
299137000	HP_0006156
C4022457	HP_0040069
C4025172	HP_0005620
C1404304	HP_0011093
C4280619	HP_0000677
C4023160	HP_0011853
441806004	HP_0030049
D009325	HP_0002018
1411	HP_0001650
43752006	HP_0004387
230780007	HP_0011445
C4022078	HP_0100449
C0405028	HP_0011417
C4025146	HP_0005726
C4022885	HP_0012484
89155008	HP_0100324
C0266126	HP_0002031
192992007	HP_0002123
9092004	HP_0008208
C4025519	HP_0003901
C4022251	HP_0100170
D006831	HP_0001561
304067009	HP_0100333
35489007	HP_0000716
C4022000	HP_0100675
C4025470	HP_0003970
C0266067	HP_0011094
18978002	HP_0012861
18978002	HP_0010459
C1854337	HP_0002331
C3494426	HP_0009118
93153005	HP_0006785
C1563118	HP_0030002
C536330	HP_0006706
C536330	HP_0006557
87317003	HP_0005943
C0024032	HP_0001518
D011885	HP_0003978
C4021939	HP_0100903
81996005	HP_0100813
234457009	HP_0011900
51615001	HP_0002206
D001289	HP_0007018
7530009	HP_0000839
D006226	HP_0001155
D012393	HP_0001041
D014202	HP_0002345
D014202	HP_0002322
D014202	HP_0002174
D014202	HP_0001337
D014202	HP_0200085
D014202	HP_0030186
D014202	HP_0002080
79890006	HP_0002039
26179002	HP_0002032
C536946	HP_0000679
60718004	HP_0100621
249755001	HP_0004060
C4024355	HP_0009450
C4024879	HP_0007439
276322001	HP_0200035
232024000	HP_0030503
C4025361	HP_0004296
248194004	HP_0009762
240241003	HP_0005743
D000544	HP_0002511
271799000	HP_0002457
C4073263	HP_3000055
443719001	HP_0100243
396224008	HP_0030127
197270009	HP_0004448
197270009	HP_0006554
C0038000	HP_0012223
D006948	HP_0002487
D006948	HP_0000752
707609006	HP_0006315
3011	HP_0031295
51398009	HP_0010566
C4082245	HP_0012370
C4073068	HP_0030596
C4021192	HP_0011242
253259008	HP_0100272
C4280719	HP_0040224
D061205	HP_0004934
C4024823	HP_0007647
C4025523	HP_0003897
C4025332	HP_0004368
C0221204	HP_0002797
C531660	HP_0000973
41497008	HP_0002373
D006337	HP_0030148
69515008	HP_0006747
C4022028	HP_0100536
C4021144	HP_0011529
D000067877	HP_0000729
C4022821	HP_0012612
C0278136	HP_0010835
C0585953	HP_0002783
3577000	HP_0007992
88598008	HP_0000735
240196003	HP_0010885
C4023303	HP_0011551
193953008	HP_0009755
233901002	HP_0011716
C537884	HP_0000659
C0266680	HP_0030779
C4072892	HP_0030347
D003456	HP_0008689
D003456	HP_0012741
D003456	HP_0000028
C4023502	HP_0011163
166449002	HP_0008214
C0344745	HP_0030719
39772007	HP_0100896
C0019521	HP_0100247
C4024183	HP_0009850
C4023600	HP_0011012
D015864	HP_0012121
249366005	HP_0000421
C4072901	HP_0030361
450300002	HP_0011639
C4025646	HP_0003140
C4280491	HP_0005290
C4025652	HP_0003117
C4025147	HP_0005723
307573009	HP_0030431
C4023363	HP_0011430
35562000	HP_0005508
C535689	HP_0010689
13746004	HP_0007302
C0332304	HP_0012831
D011085	HP_0000147
C4020713	HP_0030258
253008000	HP_0040192
C4021833	HP_0012127
36351005	HP_0001976
C4024266	HP_0009631
C4022295	HP_0100126
21590003	HP_0007971
237960000	HP_0012321
C4280410	HP_0008829
204118005	HP_0000485
57602001	HP_0003771
C4023417	HP_0011316
D007247	HP_0008222
16041008	HP_0000134
278530008	HP_0000564
C1849338	HP_0001551
4232	HP_0005607
C4072863	HP_0007750
C4024240	HP_0009679
41893002	HP_0011621
D004211	HP_0005521
126864006	HP_0030405
60703000	HP_0003477
C4022776	HP_0012690
267044007	HP_0003546
111266001	HP_0002650
C4021782	HP_0001231
34436003	HP_0000790
C4280322	HP_0011527
408644002	HP_0006771
C4021284	HP_0010362
C4280259	HP_0003771
C4024359	HP_0009442
C4022331	HP_0100090
C4072984	HP_0030496
C4023811	HP_0010478
C3887554	HP_0001691
263795004	HP_0012835
109841003	HP_0001402
C4072822	HP_0000239
247373008	HP_0030840
82470000	HP_0002380
443492008	HP_0100570
197941005	HP_0012587
10020642	HP_0000975
62588002	HP_0009827
715720006	HP_0009371
52707009	HP_0040097
1100	HP_0006695
26996000	HP_0000962
237815000	HP_0012411
C4022787	HP_0012676
450301003	HP_0011638
C4025462	HP_0003989
4332	HP_0002323
C4023813	HP_0010476
C4021997	HP_0100685
D007645	HP_0000982
D007645	HP_0000972
C4024287	HP_0009570
62064005	HP_0100001
D015473	HP_0004836
52967002	HP_0011974
407674008	HP_0012042
4771	HP_0001746
86092005	HP_0004401
234955005	HP_0011087
C4021894	HP_0200066
249382006	HP_0012473
C4023269	HP_0011617
D002313	HP_0001723
103606006	HP_0000298
C4022307	HP_0100114
427617000	HP_0011107
D002114	HP_0003761
42069006	HP_0004764
10399008	HP_0003113
C0222706	HP_0002697
225655006	HP_0002758
C4022731	HP_0012769
D011618	HP_0000709
D014063	HP_0000221
C4024010	HP_0010149
85224001	HP_0010771
42658009	HP_0009830
42658009	HP_0001271
42658009	HP_0000759
115227001	HP_0012031
201067006	HP_0001065
233604007	HP_0002090
C0940767	HP_0004297
C1299892	HP_0030742
31401003	HP_0000813
C0205178	HP_0011009
C4072932	HP_0030399
249685004	HP_0006585
59026006	HP_0000643
C4024463	HP_0009293
D034701	HP_0200151
C4024007	HP_0010152
C4280724	HP_0030887
C4072946	HP_0030455
372285001	HP_0010313
C4073261	HP_3000053
D018241	HP_0030067
D005884	HP_0000225
C4023017	HP_0012160
C4025632	HP_0003328
C3888103	HP_0030022
C4022062	HP_0100465
6140007	HP_0030213
417373000	HP_0005764
D046089	HP_0000410
C4023655	HP_0010915
276610007	HP_0001518
C0877326	HP_0010885
C4021001	HP_0100396
6477005	HP_0004785
C0041206	HP_0001660
C4021743	HP_0003045
C4022726	HP_0012776
8769003	HP_0012088
C1968813	HP_0040062
C1442998	HP_0100672
C4022256	HP_0100165
239869009	HP_0006233
63480004	HP_0004469
253142006	HP_0007371
373176000	HP_0030075
60168000	HP_0002754
C4024037	HP_0010122
702322003	HP_0003680
40009002	HP_0030062
246923005	HP_0000490
C4025227	HP_0005250
C4025177	HP_0005560
D014277	HP_0100661
C4022927	HP_0012800
C4022927	HP_0012367
C4021266	HP_0010435
D005096	HP_0100777
38433004	HP_0007021
D001747	HP_0004321
C4023656	HP_0010914
2708	HP_0004942
D016104	HP_0001562
C565153	HP_0006702
77507001	HP_0000410
30800001	HP_0030683
74820003	HP_0002812
D002780	HP_0001406
C4021457	HP_0009525
123983008	HP_0002750
C4023527	HP_0011122
386584007	HP_0008207
386584007	HP_0000846
66972006	HP_0002243
C0744735	HP_0011854
C1857010	HP_0004822
109695005	HP_0007626
C4020756	HP_0011315
C4024747	HP_0008054
C4020721	HP_0012470
12584003	HP_0002653
C1833881	HP_0006055
D002546	HP_0002326
192965001	HP_0002510
249945007	HP_0007340
C4025418	HP_0004046
414794006	HP_0005547
239007005	HP_0007607
30037006	HP_0012390
128933000	HP_0005558
C4025115	HP_0005885
C4280408	HP_0008984
C4024590	HP_0009117
C4020887	HP_0000613
C4025107	HP_0005924
C4020973	HP_0100482
79342006	HP_0030158
D006685	HP_0001609
7379000	HP_0007024
D007690	HP_0000113
C4023437	HP_0011277
127018007	HP_0100031
C4280310	HP_0012801
C4023830	HP_0010429
C0432160	HP_0008459
C4022259	HP_0100162
37231002	HP_0040049
C536821	HP_0010313
28670008	HP_0002040
C4024045	HP_0010114
C4022309	HP_0100112
C4280262	HP_0000682
C574275	HP_0100257
C4021512	HP_0009198
D006423	HP_0030521
D006423	HP_0030520
D006423	HP_0030516
D006423	HP_0012377
92812005	HP_0005558
50007008	HP_0010762
47563007	HP_0004395
C4072881	HP_0010719
D006395	HP_0005261
200775004	HP_0001047
416439000	HP_0040139
C4280309	HP_0012812
6442005	HP_0030864
46627006	HP_0012424
C0265812	HP_0011621
C4024785	HP_0007840
165468009	HP_0003565
C537421	HP_0007565
D007873	HP_0005743
C4024566	HP_0009158
C4022993	HP_0012249
D058447	HP_0200026
266414008	HP_0011067
266414008	HP_0011069
C4021683	HP_0004100
423142006	HP_0000658
230154004	HP_0007041
53333005	HP_0012672
230145002	HP_0002094
230145002	HP_0002098
16046003	HP_0002063
16046003	HP_0003552
C4022627	HP_0030118
80093006	HP_0000490
C4023110	HP_0011955
C4280637	HP_0000336
D002318	HP_0001626
C3150012	HP_0200161
C4230640	HP_0000426
D065134	HP_0100695
C4022099	HP_0100428
C4280667	HP_0000228
C4025873	HP_0000245
C4025351	HP_0004342
C4023725	HP_0010712
70142008	HP_0001631
C1851305	HP_0008455
62218008	HP_0001829
85919009	HP_0002242
15280003	HP_0030144
75581001	HP_0011473
C4023487	HP_0011187
1408	HP_0001646
C4073043	HP_0030570
C4022905	HP_0012435
C4024122	HP_0009996
302859004	HP_0030433
C1857476	HP_0004797
D058456	HP_0007898
C0085200	HP_0100315
D005889	HP_0030816
C580012	HP_0001491
C4280328	HP_0011326
D007516	HP_0030405
C4020945	HP_0100885
8666004	HP_0011067
8666004	HP_0011069
4163	HP_0000347
D001935	HP_0009796
125279001	HP_0007489
C4021135	HP_0011610
84114007	HP_0001635
C563185	HP_0007410
263042007	HP_0003414
C4024027	HP_0010132
5257006	HP_0006731
D004687	HP_0005701
Q26.1	HP_0011670
19393004	HP_0002828
204942005	HP_0000104
128612007	HP_0011153
70691001	HP_0000756
C4024486	HP_0009263
C4021321	HP_0010196
D001762	HP_0000498
C4021344	HP_0010051
C4022359	HP_0100062
55713007	HP_0008011
C4022626	HP_0030119
70819003	HP_0010783
C0241764	HP_0001417
C2945606	HP_0040183
46981006	HP_0004841
110409004	HP_0010775
C4020814	HP_0006544
414603003	HP_0002745
C0241358	HP_0030088
C4021121	HP_0011762
79231000	HP_0011920
D012514	HP_0100726
C4280508	HP_0004681
417740005	HP_0030002
112222000	HP_0007906
398432008	HP_0001283
112625008	HP_0000988
30731004	HP_0030811
12026006	HP_0006688
C4021329	HP_0010178
39905002	HP_0005160
39905002	HP_0011626
39905002	HP_0010772
38859008	HP_0010717
205308004	HP_0001199
C4073074	HP_0030604
10067628	HP_0003691
56786000	HP_0001642
C4072945	HP_0030453
128490007	HP_0002282
C4025152	HP_0005689
C4023204	HP_0011751
D045262	HP_0001923
C536238	HP_0007939
44695005	HP_0003470
C4024492	HP_0009255
49727002	HP_0012735
C0340625	HP_0100860
C4280652	HP_0000269
247488004	HP_0001799
C4280509	HP_0004660
396351009	HP_0001671
C2718128	HP_0012384
418630001	HP_0200040
D013955	HP_0010518
4338	HP_0001360
C4073116	HP_0030660
C1513302	HP_0012825
C4025420	HP_0004044
88610006	HP_0030148
254956000	HP_0002893
3548001	HP_0045054
C4024688	HP_0008365
C4024413	HP_0009370
C4025435	HP_0004025
C4022196	HP_0100225
C4022616	HP_0030132
54160000	HP_0011645
82401000	HP_0011153
C4280515	HP_0004563
C4022841	HP_0012566
76976005	HP_0000648
D018191	HP_0000476
C4024983	HP_0006762
49120005	HP_0005200
248374004	HP_0002682
89138009	HP_0030149
C4280541	HP_0003905
C4024080	HP_0010057
C1833882	HP_0006169
D009896	HP_0000648
C4024351	HP_0009454
D006529	HP_0002240
C4072831	HP_0001476
C4023498	HP_0011173
D006323	HP_0006543
D006323	HP_0001695
61586001	HP_0011412
C4022795	HP_0012661
44328006	HP_0002955
C4021287	HP_0010352
C1846459	HP_0008588
C4024479	HP_0009270
62211000119103	HP_0011345
C4023107	HP_0011959
C4073103	HP_0030633
C4022602	HP_0030165
56558005	HP_0008070
D002292	HP_0005584
D002292	HP_0006766
D002292	HP_0006770
C0574044	HP_0100746
C0232301	HP_0011540
204108000	HP_0000568
C0158776	HP_0008465
D002538	HP_0002408
D060048	HP_0006461
C0016196	HP_0030207
D001170	HP_0003095
C1836872	HP_0008076
69758005	HP_0000072
C1845107	HP_0002054
C4020801	HP_0008314
C4280348	HP_0011054
302851001	HP_0012570
D014811	HP_0100513
D005483	HP_0010783
415115007	HP_0001894
D009846	HP_0100520
230267005	HP_0002511
83128009	HP_0100520
C4020763	HP_0010876
C4023779	HP_0010594
27317008	HP_0003363
27317008	HP_0001696
236381000	HP_0012588
D006848	HP_0000034
D006848	HP_0100673
C1857079	HP_0000413
80423007	HP_0002108
254699007	HP_0030436
C4025499	HP_0003929
D058729	HP_0004950
415116008	HP_0001873
72089000	HP_0000366
C0744641	HP_0002076
360348000	HP_0008227
204878001	HP_0000028
C4280600	HP_0001117
302849000	HP_0002667
C4022040	HP_0100496
10017822	HP_0002592
C4021197	HP_0011233
21708004	HP_0002669
C4073279	HP_3000072
