DATAFLOW,LAST UPDATE,freq,unit,enterpr,nace_r2,reason,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,SE,2010,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,SK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-E,OTH,UK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,BE,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,BE,2010,3.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,BG,2007,22.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,BG,2010,6.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,DE,2010,15.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,DK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,EL,2010,14.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,ES,2007,12.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,ES,2010,7.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,FR,2007,5.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,FR,2010,9.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,IE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,IT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,NL,2007,44.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,NL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,PL,2007,35.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,SK,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,SK,2010,11.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,CON,UK,2010,2.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,BE,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,BE,2010,11.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,BG,2007,5.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,BG,2010,18.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,DE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,DK,2010,3.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,ES,2007,30.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,ES,2010,40.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,FI,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,FR,2007,5.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,FR,2010,11.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,IE,2007,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,IT,2010,23.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,LV,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,NL,2010,15.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,SK,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,SK,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEB,UK,2010,12.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,BE,2010,30.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,BG,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,BG,2010,57.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,DE,2007,20.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,DE,2010,12.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,DK,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,DK,2010,17.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,EL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,EL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,ES,2007,12.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,ES,2010,22.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,FI,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,FI,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,FR,2007,5.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,FR,2010,23.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,IE,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,IE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,IT,2010,23.1,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,LV,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,NL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,NL,2010,12.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,SK,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,SK,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,UK,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,DEV,UK,2010,26.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,BE,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,BE,2010,3.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,BG,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,BG,2010,6.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,DE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,DE,2010,8.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,DK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,DK,2010,7.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,EL,2007,25.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,EL,2010,28.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,ES,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,ES,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,FR,2007,17.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,FR,2010,10.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,IE,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,IE,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,IT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,IT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,LV,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,NL,2007,22.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,NL,2010,12.5,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,PL,2007,35.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,SE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,SE,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,SK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,SK,2010,22.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,EXC,UK,2010,1.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,BE,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,BE,2010,34.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,BG,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,BG,2010,6.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,CY,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,DE,2007,80.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,DE,2010,8.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,DK,2007,66.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,DK,2010,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,EL,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,EL,2010,42.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,ES,2007,30.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,ES,2010,22.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,FI,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,FI,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,FR,2007,29.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,FR,2010,35.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,IE,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,IE,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,IT,2007,100.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,IT,2010,53.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,LT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,LT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,LU,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,LU,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,LV,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,LV,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,MT,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,MT,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,NL,2007,16.7,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,NL,2010,15.6,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,PL,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,PL,2010,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,SE,2007,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,SE,2010,42.9,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,SK,2007,50.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,SK,2010,33.3,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,UK,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,INA,UK,2010,32.8,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,OTH,BE,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,OTH,BE,2010,15.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,OTH,BG,2007,72.2,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,OTH,BG,2010,3.4,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,OTH,CY,2007,0.0,
ESTAT:ACF_D_EQ1(1.0),22/09/11 23:00:00,A,PC,HG,B-N_X_K,OTH,CY,2010,0.0,
